loc,v(g),ev(g),iv(g),defects
31,2,1,1,0
35,4,1,4,0
32,2,1,2,0
29,8,4,5,0
17,3,1,2,0
70,3,1,3,0
9,1,1,1,0
31,4,1,4,0
10,1,1,1,0
8,1,1,1,0
19,3,1,1,0
40,9,1,5,0
47,8,5,6,0
57,12,1,11,0
25,2,1,2,0
27,2,1,2,0
12,2,1,2,0
66,14,9,12,0
15,1,1,1,0
17,1,1,1,0
5,1,1,1,0
19,2,1,2,0
21,2,1,1,0
65,10,1,10,0
24,3,1,3,0
26,4,1,4,0
58,12,5,3,0
19,3,1,2,0
22,6,6,5,0
12,6,6,2,0
22,6,6,5,0
21,2,1,2,0
10,2,1,1,0
22,5,1,3,0
10,2,1,2,0
10,2,1,2,0
10,2,1,2,0
10,2,1,2,0
10,2,1,1,0
22,5,1,3,0
10,2,1,2,0
10,2,1,1,0
22,5,1,3,0
26,6,1,4,0
10,2,1,2,0
33,6,1,4,0
11,2,1,2,0
16,5,1,5,0
13,3,1,2,0
13,3,1,2,0
29,1,1,1,0
47,3,1,3,0
63,8,1,7,0
46,9,8,5,0
5,1,1,1,0
6,1,1,1,0
9,1,1,1,0
15,1,1,1,0
22,1,1,1,0
6,1,1,1,0
13,1,1,1,0
13,1,1,1,0
6,1,1,1,0
5,1,1,1,0
19,4,1,4,0
281,78,3,77,0
379,57,36,21,0
20,2,1,1,0
25,4,1,4,0
35,5,1,4,0
24,2,1,2,0
9,2,1,2,0
10,2,1,2,0
4,1,1,1,0
65,18,18,6,0
28,5,5,5,0
36,5,1,2,0
47,6,1,5,0
16,2,1,2,0
61,20,14,8,0
40,1,1,1,0
21,4,1,3,0
24,1,1,1,0
24,2,1,2,0
11,1,1,1,0
29,4,1,4,0
17,1,1,1,0
12,3,1,3,0
24,3,3,2,0
4,1,1,1,0
30,3,1,3,0
5,1,1,1,0
97,22,1,20,0
27,4,3,3,0
11,1,1,1,0
21,3,3,2,0
18,2,1,2,0
9,2,1,2,0
12,3,3,2,0
31,5,1,4,0
39,5,3,4,0
70,5,1,4,0
10,2,1,2,0
13,1,1,1,0
7,1,1,1,0
14,1,1,1,0
8,1,1,1,0
8,1,1,1,0
84,19,1,16,0
30,4,3,3,0
5,1,1,1,0
20,1,1,1,0
20,2,1,2,0
12,2,1,2,0
13,3,3,2,0
26,4,1,3,0
181,31,22,20,0
35,1,1,1,0
7,1,1,1,0
27,4,1,2,0
18,2,1,2,0
17,2,1,2,0
7,2,1,2,0
50,6,1,2,0
47,6,1,2,0
23,2,1,2,0
28,3,1,2,0
224,33,29,29,0
64,10,1,5,0
20,3,1,3,0
4,1,1,1,0
17,2,1,2,0
8,2,1,2,0
20,2,1,2,0
4,1,1,1,0
4,1,1,1,0
11,2,1,2,0
4,1,1,1,0
31,6,1,5,0
22,3,1,3,0
19,2,1,2,0
16,2,1,2,0
22,2,1,2,0
105,10,4,7,0
28,4,1,4,0
41,5,5,5,0
26,5,5,3,0
35,3,3,3,0
29,6,1,5,0
41,8,1,7,0
17,3,1,1,0
8,2,1,2,0
6,2,1,2,0
38,8,1,7,0
51,8,1,6,0
6,1,1,1,0
73,3,1,2,0
2,1,1,1,0
15,2,1,2,0
16,2,1,2,0
53,13,1,9,0
62,4,1,3,0
119,8,3,6,0
4,1,1,1,0
28,5,1,2,0
60,8,5,3,0
31,5,3,4,0
47,9,4,3,0
39,3,1,3,0
36,6,1,4,0
16,4,3,4,0
44,11,8,9,0
38,1,1,1,0
7,2,1,2,0
6,2,1,2,0
27,6,1,6,0
93,6,5,4,0
82,7,4,3,0
3,1,1,1,0
22,3,1,3,0
67,18,14,9,0
15,2,1,2,0
23,3,1,2,0
7,2,1,2,0
52,3,1,3,0
2,1,1,1,0
62,10,8,10,0
145,21,1,20,0
37,8,4,4,0
71,10,1,7,0
3,1,1,1,0
3,1,1,1,0
3,1,1,1,0
6,1,1,1,0
3,1,1,1,0
47,4,3,2,0
34,4,3,2,0
7,1,1,1,0
9,1,1,1,0
85,11,9,7,0
6,1,1,1,0
6,1,1,1,0
21,5,5,2,0
48,3,3,2,0
9,2,1,1,0
65,8,6,7,0
14,2,1,2,0
226,29,1,20,0
57,4,1,4,0
61,4,1,4,0
87,7,5,6,0
30,6,1,3,0
14,3,1,3,0
33,9,5,4,0
12,2,1,2,0
7,1,1,1,0
5,1,1,1,0
12,1,1,1,0
5,1,1,1,0
5,1,1,1,0
69,6,5,6,0
28,2,1,2,0
19,3,1,3,0
7,1,1,1,0
144,13,4,11,0
9,2,1,2,0
4,1,1,1,0
7,1,1,1,0
7,1,1,1,0
27,2,1,2,0
145,11,1,11,0
4,1,1,1,0
34,6,3,5,0
8,1,1,1,0
19,3,1,3,0
18,3,1,3,0
8,1,1,1,0
18,3,1,3,0
18,3,1,3,0
34,6,3,5,0
8,1,1,1,0
18,3,1,3,0
14,2,1,2,0
19,3,1,3,0
23,4,1,4,0
8,1,1,1,0
47,6,1,6,0
11,3,1,2,0
7,1,1,1,0
23,2,1,2,0
40,4,1,4,0
24,4,3,3,0
4,1,1,1,0
52,5,1,3,0
36,4,1,3,0
43,9,9,2,0
5,1,1,1,0
30,11,6,6,0
18,5,4,4,0
16,4,1,4,0
11,2,1,2,0
18,6,6,5,0
26,6,3,5,0
18,6,5,3,0
28,7,1,6,0
15,6,5,3,0
15,3,1,2,0
26,6,6,1,0
23,10,7,6,0
40,11,1,7,0
15,6,5,3,0
30,11,6,6,0
14,3,1,2,0
18,4,1,2,0
65,17,12,8,0
35,10,5,7,0
86,8,1,5,0
108,9,1,4,0
42,4,1,3,0
60,7,1,4,0
27,6,1,3,0
15,5,4,2,0
12,1,1,1,0
283,37,11,11,0
15,2,1,2,0
8,1,1,1,0
259,31,11,11,0
292,37,11,11,0
65,9,4,5,0
67,9,4,5,0
284,37,11,12,0
4,1,1,1,0
22,5,1,3,0
4,1,1,1,0
67,9,4,5,0
75,9,4,5,0
165,31,6,26,0
7,1,1,1,0
4,1,1,1,0
6,1,1,1,0
7,1,1,1,0
4,1,1,1,0
14,3,1,3,0
25,3,1,1,0
6,2,1,2,0
16,2,1,2,0
24,4,1,4,0
10,4,4,4,0
6,1,1,1,0
26,6,5,3,0
10,1,1,1,0
22,5,4,3,0
26,6,5,3,0
11,2,1,1,0
33,6,3,5,0
30,2,1,1,0
88,34,33,24,0
159,39,32,23,0
173,37,22,30,0
64,12,5,5,0
21,3,1,3,0
23,3,1,3,0
11,3,3,1,0
11,3,3,1,0
11,3,3,1,0
54,10,7,9,0
11,3,3,1,0
7,2,1,2,0
11,3,3,1,0
11,3,3,1,0
5,1,1,1,0
5,1,1,1,0
25,5,4,4,0
27,5,4,4,0
486,23,1,21,0
15,3,1,2,0
362,44,13,36,0
28,3,1,3,0
138,66,63,59,0
22,3,1,3,0
21,3,1,3,0
36,4,1,4,0
28,3,1,3,0
113,40,33,36,0
13,2,1,2,0
27,4,3,3,0
32,4,1,4,0
39,4,1,4,0
32,4,1,4,0
32,4,1,4,0
27,4,3,3,0
5,1,1,1,0
36,5,5,5,0
60,6,4,5,0
19,2,1,2,0
147,65,63,64,0
42,4,1,4,0
78,5,1,4,0
27,3,1,3,0
24,3,1,3,0
44,5,1,3,0
89,24,23,9,0
107,45,44,22,0
32,4,1,4,0
37,5,5,5,0
74,15,11,10,0
31,3,1,1,0
22,8,8,3,0
47,7,6,3,0
30,5,1,5,0
22,2,1,1,0
55,30,29,12,0
34,6,5,2,0
35,4,4,3,0
37,10,9,3,0
28,3,1,3,0
64,9,5,8,0
32,3,1,2,0
33,6,6,3,0
47,7,6,3,0
35,5,1,4,0
110,32,32,24,0
106,37,37,25,0
68,13,12,9,0
33,5,1,5,0
28,2,1,2,0
32,2,1,2,0
27,2,1,2,0
24,2,1,2,0
78,45,45,24,0
35,4,1,2,0
35,4,1,2,0
48,18,17,7,0
40,5,1,5,0
34,3,1,3,0
45,4,1,4,0
50,15,15,14,0
45,4,1,4,0
39,5,4,3,0
8,1,1,1,0
9,1,1,1,0
7,2,1,1,0
5,1,1,1,0
108,10,1,9,0
51,4,1,4,0
4,1,1,1,0
78,7,5,6,0
91,10,8,8,0
48,4,4,3,0
118,21,19,19,0
112,13,1,13,0
13,2,1,2,0
48,5,1,5,0
32,4,1,4,0
41,3,1,3,0
5,1,1,1,0
34,3,1,3,0
20,3,1,3,0
54,7,1,5,0
12,2,1,2,0
12,2,1,2,0
19,2,1,2,0
20,2,1,2,0
7,1,1,1,0
4,1,1,1,0
4,1,1,1,0
22,3,1,3,0
7,1,1,1,0
302,55,29,40,0
71,6,5,5,0
23,3,1,3,0
78,14,14,10,0
23,2,1,2,0
11,2,1,2,0
36,5,4,5,0
48,12,12,12,0
12,1,1,1,0
128,33,33,21,0
9,1,1,1,0
9,1,1,1,0
7,1,1,1,0
7,1,1,1,0
9,1,1,1,0
7,1,1,1,0
40,7,6,6,0
17,2,1,1,0
27,1,1,1,0
34,1,1,1,0
11,2,1,2,0
10,2,1,2,0
9,1,1,1,0
109,9,1,7,0
83,8,1,7,0
47,11,11,11,0
28,4,1,4,0
33,3,1,3,0
102,35,30,25,0
8,1,1,1,0
30,13,12,11,0
5,1,1,1,0
33,6,6,6,0
22,3,1,3,0
19,2,1,2,0
79,35,34,33,0
41,4,1,4,0
112,44,43,43,0
57,6,4,3,0
27,3,1,3,0
37,4,1,4,0
36,4,1,4,0
6,1,1,1,0
7,2,1,2,0
7,2,1,2,0
11,2,1,2,0
91,20,12,19,0
51,13,9,13,0
7,2,1,2,0
25,6,6,6,0
5,1,1,1,0
23,11,11,11,0
8,1,1,1,0
5,1,1,1,0
39,5,1,5,0
8,1,1,1,0
5,1,1,1,0
12,2,1,2,0
19,3,1,2,0
83,14,11,12,0
77,8,4,7,0
4,1,1,1,0
4,1,1,1,0
31,6,4,5,0
211,30,28,22,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
27,3,1,3,0
122,11,6,5,0
7,2,1,2,0
7,1,1,1,0
8,1,1,1,0
8,2,1,2,0
5,1,1,1,0
7,1,1,1,0
7,1,1,1,0
8,1,1,1,0
88,15,14,14,0
37,3,1,3,0
32,14,11,9,0
184,30,28,21,0
5,1,1,1,0
53,7,5,6,0
4,1,1,1,0
4,1,1,1,0
38,3,1,2,0
51,7,4,7,0
51,7,4,7,0
9,1,1,1,0
51,7,4,7,0
4,1,1,1,0
40,12,12,12,0
133,60,57,59,0
42,4,1,4,0
27,3,1,3,0
53,7,6,5,0
54,5,5,5,0
12,3,1,2,0
20,5,5,5,0
28,12,11,11,0
14,3,1,2,0
38,9,7,9,0
40,10,9,9,0
21,5,5,5,0
20,9,9,8,0
420,36,13,19,0
374,35,12,18,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
18,3,3,2,0
7,1,1,1,0
11,4,1,2,0
54,7,1,6,0
29,3,1,3,0
7,1,1,1,0
47,17,17,13,0
112,39,39,31,0
31,3,1,3,0
51,7,4,7,0
5,1,1,1,0
10,1,1,1,0
10,1,1,1,0
24,5,5,5,0
4,1,1,1,0
33,5,5,5,0
17,2,1,2,0
17,2,1,2,0
16,2,1,2,0
23,3,1,3,0
16,2,1,2,0
109,18,10,16,0
24,4,4,3,0
41,4,1,4,0
33,5,1,4,0
133,12,6,8,0
55,12,8,11,0
37,7,4,5,0
4,1,1,1,0
4,1,1,1,0
12,2,1,1,0
5,1,1,1,0
4,1,1,1,0
7,1,1,1,0
7,1,1,1,0
7,1,1,1,0
7,1,1,1,0
7,1,1,1,0
88,15,8,12,0
4,1,1,1,0
78,13,11,10,0
142,28,20,19,0
33,3,1,3,0
42,8,8,5,0
81,5,3,4,0
23,10,10,9,0
4,1,1,1,0
20,3,1,1,0
7,1,1,1,0
21,2,1,1,0
4,1,1,1,0
28,10,10,9,0
38,5,5,4,0
28,2,1,2,0
16,2,1,2,0
24,6,1,4,0
85,16,16,16,0
48,13,12,7,0
49,13,12,7,0
48,13,12,7,0
56,11,9,3,0
48,13,12,7,0
48,13,12,7,0
49,13,12,7,0
51,6,5,6,0
37,4,3,4,0
144,12,5,10,0
5,1,1,1,0
64,6,5,4,0
17,4,1,1,0
18,4,1,1,0
5,1,1,1,0
5,1,1,1,0
22,3,1,3,0
22,3,1,3,0
20,4,4,2,0
28,3,1,3,0
12,2,1,2,0
20,3,1,3,0
11,2,1,2,0
9,1,1,1,0
40,5,1,5,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
4,1,1,1,0
25,3,1,3,0
8,1,1,1,0
8,1,1,1,0
40,5,1,5,0
18,4,1,4,0
19,4,1,4,0
10,2,1,2,0
21,6,1,4,0
30,7,1,4,0
49,13,12,13,0
19,5,1,4,0
23,5,1,4,0
10,2,1,2,0
19,5,1,4,0
25,5,1,4,0
24,4,1,4,0
19,5,1,4,0
23,5,1,4,0
26,12,12,12,0
22,4,1,4,0
19,3,1,2,0
23,14,14,14,0
52,13,12,13,0
10,2,1,2,0
21,7,7,6,0
19,5,1,4,0
23,5,1,4,0
12,2,1,2,0
47,14,14,13,0
51,14,14,13,0
10,2,1,2,0
25,7,7,6,0
19,5,1,4,0
23,5,1,4,0
19,5,1,4,0
23,5,1,4,0
10,2,1,2,0
5,1,1,1,0
34,2,1,2,0
56,10,7,9,0
136,16,14,14,0
243,31,5,12,0
42,1,1,1,0
33,1,1,1,0
33,1,1,1,0
83,5,1,5,0
39,5,1,5,0
12,4,1,2,0
12,4,1,2,0
32,1,1,1,0
36,1,1,1,0
11,1,1,1,0
23,10,10,8,0
36,4,3,4,0
25,3,1,3,0
60,7,1,6,0
4,1,1,1,0
33,2,1,2,0
19,3,1,2,0
24,6,6,4,0
24,6,6,4,0
19,5,5,3,0
25,6,6,4,0
19,3,1,2,0
35,5,4,5,0
21,2,1,2,0
47,17,17,13,0
112,39,39,31,0
27,3,1,3,0
70,15,14,15,0
19,2,1,2,0
17,2,1,2,0
18,2,1,2,0
17,2,1,2,0
17,2,1,2,0
19,2,1,2,0
20,2,1,2,0
74,6,3,5,0
25,3,1,3,0
5,1,1,1,0
52,8,8,7,0
18,2,1,2,0
73,23,23,20,0
18,2,1,2,0
17,2,1,2,0
36,6,4,5,0
4,1,1,1,0
4,1,1,1,0
9,1,1,1,0
12,3,1,2,0
22,2,1,2,0
29,2,1,2,0
52,13,13,13,0
31,6,6,6,0
48,10,10,10,0
24,3,1,3,0
18,2,1,2,0
8,1,1,1,0
8,1,1,1,0
9,1,1,1,0
4,1,1,1,0
231,37,24,25,0
29,7,5,6,0
7,1,1,1,0
8,1,1,1,0
7,1,1,1,0
7,1,1,1,0
4,1,1,1,0
38,5,5,4,0
32,4,4,3,0
5,1,1,1,0
7,1,1,1,0
40,7,4,5,0
39,6,4,5,0
33,6,1,5,0
11,4,4,4,0
12,2,1,2,0
7,1,1,1,0
12,4,4,4,0
7,1,1,1,0
21,7,7,6,0
7,1,1,1,0
7,1,1,1,0
6,1,1,1,0
46,11,9,11,0
4,1,1,1,0
4,1,1,1,0
12,2,1,1,0
31,6,4,5,0
65,7,6,7,0
71,13,6,6,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
25,3,1,3,0
18,2,1,2,0
221,34,30,32,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
7,2,1,2,0
131,42,37,25,0
123,24,14,18,0
55,8,4,6,0
28,4,4,3,0
30,4,4,3,0
26,4,4,3,0
26,4,4,3,0
7,2,1,2,0
7,2,1,2,0
7,2,1,2,0
4,1,1,1,0
7,2,1,2,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
24,10,10,8,0
4,1,1,1,0
4,1,1,1,0
20,6,1,3,0
47,9,1,6,0
26,6,1,3,0
32,4,1,4,0
11,1,1,1,0
10,2,1,2,0
7,1,1,1,0
10,2,1,2,0
10,2,1,2,0
10,2,1,2,0
54,11,7,9,0
12,2,1,2,0
57,16,16,15,0
6,1,1,1,0
8,1,1,1,0
5,1,1,1,0
7,2,1,2,0
7,1,1,1,0
46,11,10,9,0
46,11,10,9,0
58,8,1,7,0
61,8,1,4,0
59,8,1,7,0
9,1,1,1,0
29,4,1,3,0
7,2,1,2,0
15,2,1,2,0
5,1,1,1,0
7,1,1,1,0
7,2,1,2,0
40,11,9,11,0
4,1,1,1,0
120,15,5,13,0
21,2,1,2,0
23,4,4,4,0
64,12,12,12,0
22,3,1,2,0
591,165,165,147,0
7,1,1,1,0
47,8,5,7,0
8,1,1,1,0
129,32,30,24,0
18,5,5,4,0
73,7,1,7,0
4,1,1,1,0
50,10,3,4,0
22,3,1,2,0
17,2,1,2,0
63,3,1,3,0
20,4,3,2,0
65,13,8,8,0
32,4,3,3,0
42,4,1,3,0
18,3,1,3,0
72,7,6,6,0
87,2,1,2,0
83,7,5,5,0
84,7,5,5,0
152,23,8,9,0
150,17,6,13,0
76,2,1,2,0
29,2,1,2,0
44,2,1,2,0
49,3,1,3,0
48,5,3,3,0
23,3,3,2,0
8,2,1,1,0
29,5,1,2,0
6,1,1,1,0
11,2,1,1,0
28,5,4,5,0
20,2,1,2,0
80,8,8,5,0
11,2,1,1,0
15,2,1,2,0
5,1,1,1,0
10,3,3,2,0
27,3,1,3,0
29,8,8,5,0
4,1,1,1,0
21,2,1,1,0
14,4,4,1,0
19,5,5,3,0
21,5,1,2,0
17,16,16,16,0
258,22,17,8,0
9,2,1,2,0
12,3,1,2,0
33,6,5,3,0
16,2,1,2,0
79,15,5,6,0
39,3,1,2,0
65,8,7,8,0
46,5,4,5,0
68,9,8,2,0
20,3,1,2,0
21,2,1,2,0
25,3,1,3,0
14,3,1,3,0
24,6,1,3,0
13,2,1,2,0
20,10,5,6,0
26,5,3,3,0
33,6,6,3,0
25,5,3,3,0
23,4,4,2,0
8,3,3,2,0
9,3,3,2,0
17,2,1,2,0
13,3,1,2,0
15,6,1,3,0
22,2,1,2,0
17,2,1,2,0
53,8,3,5,0
14,2,1,2,0
59,21,16,9,0
11,3,1,2,0
18,5,1,2,0
29,5,4,3,0
57,3,1,1,0
20,4,3,2,0
36,7,3,3,0
29,3,1,3,0
7,2,1,2,0
15,2,1,2,0
4,1,1,1,0
46,7,3,2,0
27,11,6,5,0
27,11,6,5,0
29,11,6,5,0
47,14,6,6,0
30,11,6,5,0
27,11,6,5,0
9,2,1,2,0
18,4,1,4,0
4,1,1,1,0
14,2,1,2,0
35,5,3,4,0
92,16,1,4,0
54,17,6,3,0
11,2,1,2,0
7,1,1,1,0
15,4,1,4,0
26,5,1,2,0
12,3,1,3,0
40,7,7,3,0
26,6,4,2,0
25,7,5,2,0
22,3,1,2,0
31,6,6,3,0
26,6,3,4,0
32,7,7,7,0
32,7,7,7,0
16,3,1,2,0
19,5,5,3,0
21,5,4,2,0
32,5,1,3,0
11,2,1,2,0
10,3,3,2,0
11,3,3,2,0
65,9,5,2,0
11,1,1,1,0
14,1,1,1,0
7,1,1,1,0
56,12,7,4,0
54,11,1,6,0
13,2,1,2,0
22,1,1,1,0
41,7,6,3,0
9,2,1,2,0
7,1,1,1,0
55,8,1,4,0
26,4,1,4,0
15,2,1,1,0
22,4,4,2,0
21,4,1,2,0
87,16,13,9,0
11,1,1,1,0
22,3,1,2,0
22,4,4,2,0
17,1,1,1,0
22,3,1,3,0
24,5,5,2,0
9,2,1,2,0
31,9,9,7,0
31,9,9,7,0
71,4,1,4,0
44,6,1,5,0
363,72,44,33,0
9,1,1,1,0
60,10,9,3,0
19,5,4,3,0
4,1,1,1,0
4,1,1,1,0
114,1,1,1,0
80,1,1,1,0
60,4,1,3,0
79,5,1,5,0
89,7,6,6,0
67,7,7,7,0
132,5,1,5,0
29,2,1,2,0
19,3,1,2,0
12,2,1,2,0
24,8,3,4,0
5,1,1,1,0
20,5,1,2,0
19,4,1,2,0
25,3,1,3,0
31,6,1,1,0
74,10,5,9,0
9,2,1,1,0
8,2,1,2,0
10,3,3,1,0
22,3,1,3,0
18,4,1,3,0
10,2,1,2,0
11,1,1,1,0
7,1,1,1,0
18,3,1,1,0
7,1,1,1,0
12,2,1,2,0
8,2,1,2,0
81,5,4,5,0
46,18,18,14,0
13,4,3,1,0
9,2,1,1,0
9,2,1,1,0
9,3,3,1,0
72,5,1,3,0
27,3,3,2,0
16,2,1,2,0
24,7,7,7,0
29,1,1,1,0
115,7,1,6,0
21,4,3,2,0
65,7,4,5,0
36,7,3,2,0
16,3,1,2,0
22,2,1,2,0
5,1,1,1,0
8,3,3,1,0
5,1,1,1,0
11,2,1,2,0
97,7,1,6,0
6,1,1,1,0
6,2,1,1,0
6,1,1,1,0
18,3,1,2,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
21,2,1,2,0
20,2,1,2,0
23,4,1,2,0
29,6,5,3,0
4,1,1,1,0
39,9,7,5,0
8,3,1,2,0
93,10,1,10,0
16,4,1,2,0
10,3,3,1,0
5,1,1,1,0
26,3,1,2,0
16,6,3,2,0
17,5,1,1,0
27,8,1,1,0
54,7,1,7,0
7,1,1,1,0
16,4,1,1,0
4,1,1,1,0
12,1,1,1,0
47,5,4,5,0
19,2,1,2,0
64,8,1,6,0
27,3,1,3,0
16,1,1,1,0
10,2,1,1,0
25,2,1,2,0
12,2,1,1,0
24,3,1,3,0
5,1,1,1,0
11,2,1,1,0
79,9,7,6,0
83,9,7,6,0
76,9,6,5,0
85,8,4,6,0
84,11,7,6,0
158,12,6,7,0
61,10,1,9,0
110,16,15,9,0
69,10,4,7,0
11,2,1,2,0
15,1,1,1,0
15,1,1,1,0
15,1,1,1,0
24,2,1,2,0
39,5,1,1,0
34,4,1,1,0
39,5,1,1,0
5,1,1,1,0
5,1,1,1,0
39,5,1,1,0
5,1,1,1,0
5,1,1,1,0
83,12,1,1,0
8,1,1,1,0
50,4,1,4,0
93,8,1,8,0
60,7,1,6,0
69,7,1,6,0
49,5,1,4,0
1,1,1,1,0
20,3,1,2,0
15,2,1,2,0
162,45,40,20,0
66,15,6,7,0
21,4,1,1,0
20,1,1,1,0
33,10,5,4,0
26,4,1,4,0
23,7,5,4,0
83,10,1,4,0
26,5,1,1,0
19,6,6,1,0
19,6,6,1,0
27,6,1,1,0
7,2,1,1,0
89,18,18,8,0
20,4,1,2,0
9,1,1,1,0
13,2,1,2,0
7,1,1,1,0
7,1,1,1,0
6,1,1,1,0
10,1,1,1,0
4,1,1,1,0
36,8,1,7,0
23,9,9,3,0
26,10,10,5,0
25,9,9,4,0
24,7,6,3,0
27,9,9,4,0
44,10,6,6,0
24,7,6,3,0
12,2,1,2,0
9,2,1,1,0
17,3,3,1,0
92,3,1,2,0
19,5,5,1,0
47,6,1,1,0
24,4,1,3,0
22,4,1,2,0
18,5,5,3,0
26,8,4,6,0
5,2,1,1,0
20,3,1,2,0
60,13,1,5,0
27,8,1,2,0
21,5,1,4,0
9,1,1,1,0
11,3,3,3,0
7,1,1,1,0
14,5,5,1,0
9,4,4,1,0
13,3,1,2,0
10,3,1,1,0
10,3,1,1,0
10,3,1,1,0
10,3,1,1,0
14,2,1,2,0
85,7,7,2,0
17,4,1,1,0
17,6,3,2,0
22,3,1,3,0
18,2,1,2,0
15,3,1,3,0
129,15,9,9,0
13,2,1,2,0
16,3,3,2,0
6,1,1,1,0
12,2,1,2,0
4,1,1,1,0
7,1,1,1,0
10,1,1,1,0
7,1,1,1,0
5,1,1,1,0
4,1,1,1,0
5,1,1,1,0
7,1,1,1,0
113,19,8,15,0
7,1,1,1,0
4,1,1,1,0
26,1,1,1,0
8,1,1,1,0
6,1,1,1,0
7,1,1,1,0
9,1,1,1,0
6,1,1,1,0
17,2,1,2,0
17,2,1,2,0
25,2,1,2,0
36,4,1,3,0
16,2,1,1,0
6,1,1,1,0
33,5,5,3,0
17,2,1,2,0
17,3,3,2,0
27,2,1,2,0
21,4,4,1,0
18,3,1,2,0
20,3,1,1,0
4,1,1,1,0
75,9,6,3,0
19,3,1,2,0
23,3,3,2,0
49,7,5,2,0
13,2,1,2,0
4,1,1,1,0
12,2,1,2,0
62,7,4,5,0
113,33,33,17,0
22,2,1,2,0
22,5,3,3,0
60,7,6,4,0
93,11,9,6,0
40,6,4,4,0
80,13,6,6,0
57,14,12,6,0
64,11,8,5,0
8,2,1,1,0
55,17,16,16,0
55,17,16,16,0
8,4,4,3,0
8,4,4,3,0
4,1,1,1,0
15,5,5,4,0
11,4,4,3,0
12,4,4,3,0
12,4,4,3,0
7,3,3,2,0
12,3,3,2,0
8,4,4,3,0
11,3,3,1,0
7,3,3,2,0
7,2,1,1,0
12,4,4,3,0
48,16,16,15,0
46,4,3,3,0
22,2,1,1,0
7,1,1,1,0
85,11,1,11,0
55,4,1,3,0
76,9,1,9,0
97,12,1,12,0
74,10,4,8,0
75,6,1,6,0
112,13,6,7,0
20,3,1,3,0
7,2,1,1,0
43,3,1,2,0
4,1,1,1,0
16,1,1,1,0
25,3,1,3,0
4,2,1,2,0
22,3,1,1,0
25,3,1,1,0
24,3,1,1,0
38,8,1,7,0
4,1,1,1,0
14,2,1,1,0
23,5,1,1,0
29,5,1,4,0
19,4,1,2,0
16,4,1,4,0
5,1,1,1,0
28,9,1,8,0
17,9,1,1,0
5,1,1,1,0
5,1,1,1,0
10,1,1,1,0
25,4,1,4,0
31,4,1,4,0
90,11,8,8,0
4,1,1,1,0
4,1,1,1,0
10,1,1,1,0
20,4,1,4,0
33,5,4,3,0
9,1,1,1,0
20,3,1,3,0
17,3,1,3,0
17,3,1,3,0
20,3,1,3,0
15,2,1,2,0
20,3,1,3,0
20,3,1,3,0
15,2,1,2,0
44,8,1,1,0
79,18,12,8,0
18,5,1,3,0
92,16,7,9,0
36,3,1,2,0
45,4,1,3,0
36,3,1,2,0
9,13,10,4,0
34,4,1,4,0
12,3,3,1,0
18,6,6,2,0
19,6,6,2,0
32,5,3,1,0
52,8,1,6,0
27,5,1,2,0
99,12,5,4,0
103,12,6,4,0
132,24,24,21,0
40,4,4,2,0
37,4,4,2,0
56,8,6,3,0
56,7,5,2,0
68,5,1,3,0
25,4,1,2,0
32,10,10,2,0
64,4,1,4,0
15,4,3,2,0
62,29,29,11,0
30,6,5,2,0
94,17,14,11,0
61,11,1,5,0
41,7,7,4,0
75,9,7,5,0
47,5,4,3,0
21,2,1,2,0
24,6,6,3,0
17,2,1,2,0
21,2,1,2,0
10,2,1,2,0
13,2,1,1,0
11,2,1,2,0
13,1,1,1,0
20,4,4,2,0
20,5,5,3,0
7,1,1,1,0
5,1,1,1,0
24,3,1,3,0
33,7,7,1,0
127,23,6,9,0
28,4,1,4,0
69,12,4,9,0
100,15,6,6,0
5,2,1,1,0
11,3,1,1,0
17,5,5,2,0
11,5,5,1,0
8,1,1,1,0
7,1,1,1,0
18,3,1,2,0
10,2,1,1,0
5,1,1,1,0
10,2,1,1,0
22,3,1,1,0
47,2,1,2,0
28,5,3,2,0
22,1,1,1,0
22,1,1,1,0
19,1,1,1,0
21,2,1,2,0
29,2,1,2,0
32,7,7,3,0
33,1,1,1,0
36,2,1,1,0
31,1,1,1,0
79,4,1,3,0
61,5,1,5,0
94,5,1,3,0
17,1,1,1,0
16,1,1,1,0
65,7,4,3,0
18,1,1,1,0
44,7,1,7,0
58,2,1,2,0
58,10,1,9,0
19,1,1,1,0
9,4,3,2,0
32,4,1,4,0
9,1,1,1,0
26,3,1,3,0
46,6,3,3,0
32,5,3,3,0
14,1,1,1,0
17,3,1,2,0
25,1,1,1,0
40,5,1,3,0
149,67,67,34,0
60,10,1,8,0
42,3,1,3,0
15,2,1,2,0
24,2,1,2,0
117,13,1,3,0
21,4,1,2,0
13,1,1,1,0
37,3,3,2,0
24,3,1,3,0
16,1,1,1,0
16,1,1,1,0
25,1,1,1,0
25,1,1,1,0
25,1,1,1,0
10,1,1,1,0
13,1,1,1,0
13,1,1,1,0
